SGBid	genomename	uSGB	estTaxLevel	estTaxonomy	closestTaxLevel	closestTaxID	krakenDBtaxid	avgDist	medianAb	noSamples
14113	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.65	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_sp_CAG_314	2053618.0	541000.0	0.16378275	0.18072182899999997	4
14114	HMP_2012__SRS011134__bin.50	No	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_sp_CAG_314	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_sp_CAG_314	2053618.0	2053618.0	0.0171617551724	0.3128349466	174
14115	VogtmannE_2016__MMRS88581325ST-27-0-0__bin.44	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_sp_CAG_314	2053618.0	541000.0	0.160465	0.19433630359999998	1
14116	LiJ_2014__MH0402__bin.88	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_sp_CAG_1138	1971605.0	1239.0	0.277942666667	0.2294254155	3
14117	ZeeviD_2015__PNP_Validation_38_megahit__bin.3	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_sp_CAG_1138	1971605.0	1239.0	0.295981	0.7575888245	1
14123	FengQ_2015__SID31489__bin.4	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella|s__Tyzzerella_sp_An114	1965545.0	1239.0	0.308193391304	0.267392582	23
14124	LeChatelierE_2013__MH0206__bin.35	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp	1506.0	1239.0	0.2814895	0.0477034201	2
14125	NielsenHB_2014__V1_UC15_3__bin.58	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii	39488.0	1239.0	0.309003333333	0.20702964780000002	3
14126	RaymondF_2016__P21E90__bin.82	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_94	1879010.0	1239.0	0.320287	0.0569908467	1
14127	LiuW_2016__SRR3992985__bin.28	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans	1550024.0	1239.0	0.27669699999999997	0.3175940264	1
14128	LiuW_2016__SRR3993055__bin.106	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_sp_CAG_74_58_120	1971605.0	1239.0	0.339586	0.049317802599999995	1
14129	KarlssonFH_2013__S365__bin.16	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	33039.0	1239.0	0.26546	1.4290704875	1
14130	KarlssonFH_2013__S439__bin.9	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_212	1879010.0	1239.0	0.312952	1.2803171406	1
14131	Obregon-TitoAJ_2015__SM29__bin.28	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Johnsonella|s__Johnsonella_ignava	43995.0	1239.0	0.328965	0.2165848193	1
14136	CM_madagascar__A79_02_1FE__bin.52	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_226	1506.0	1239.0	0.29951721875	0.2742308743	32
14137	HMP_2012__SRS049995__bin.39	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Catabacteriaceae|g__Catabacter|s__Catabacter_hongkongensis	270498.0	1239.0	0.331717352941	0.2664479346	17
14138	LiJ_2014__MH0281__bin.19	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp	1506.0	1239.0	0.288296571429	0.2273216057	7
14139	LeChatelierE_2013__MH0431__bin.73	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacteriaceae_unclassified|s__Eubacteriaceae_bacterium_CHKCI005	1780381.0	1239.0	0.32184250000000003	0.2742191821	8
14143	HeQ_2017__RSZAXPI003069-101__bin.9	No	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Catabacteriaceae|g__Catabacter|s__Catabacter_hongkongensis	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Catabacteriaceae|g__Catabacter|s__Catabacter_hongkongensis	270498.0	270498.0	0.00308052	0.476113484	1
14144	LeChatelierE_2013__MH0217__bin.16	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp	1506.0	1239.0	0.320287	0.2832291766	1
14148	LeChatelierE_2013__MH0097__bin.6	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus	649756.0	1239.0	0.2941515	1.1574231651	2
14149	XieH_2016__YSZC12003_35524__bin.37	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__butyrate_producing_bacterium_SM4_1	245012.0	1239.0	0.2800696	0.3947063435	5
14150	XieH_2016__YSZC12003_36055__bin.93	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_29733	1507.0	1239.0	0.269362923077	0.1738922388	13
14151	HMP_2012__SRS048870__bin.1	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	33039.0	1239.0	0.2419942	0.3252622879	15
14152	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.159	Yes	Other	-	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_gonorrhoeae	485.0	1224.0	0.339586	0.0710000087	1
14165	BackhedF_2015__SID587_M__bin.39	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_sp	41978.0	1239.0	0.24966133333299997	0.1295885504	3
14166	LoombaR_2017__SID5639_uuc__bin.55	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Pseudoflavonifractor|s__Pseudoflavonifractor_sp_An176	1965572.0	1239.0	0.292248	0.0828205402	2
14167	XieH_2016__YSZC12003_36052__bin.91	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans	1550024.0	1239.0	0.339586	0.12090200779999999	1
14177	XieH_2016__YSZC12003_36033__bin.83	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_sp	2049021.0	1239.0	0.235961375	0.27530519059999997	8
14178	FengQ_2015__SID531128__bin.47	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_sp	41978.0	1239.0	0.227796	0.2162203705	1
14179	HeQ_2017__RSZAXPI003082-116__bin.2	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	853.0	1239.0	0.26357866666700003	0.21712436129999999	3
14180	RaymondF_2016__P21E0__bin.64	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans	1550024.0	1239.0	0.22907550000000002	0.1864218241	2
14181	Bengtsson-PalmeJ_2015__TRAVELRES27_megahit__bin.164	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Monoglobus|s__Monoglobus_pectinilyticus	1981510.0	1239.0	0.2475035	0.1412733988	4
14182	HMP_2012__SRS011302__bin.37	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	33039.0	1239.0	0.241666384615	0.16397173810000001	13
14183	HeQ_2017__RSZAXPI003077-109__bin.47	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerofilum|s__Anaerofilum_sp_An201	1965588.0	1239.0	0.283502	0.6825423067	1
14184	LeChatelierE_2013__MH0456__bin.34	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii	39488.0	1239.0	0.306598	0.19925032809999998	1
14185	XieH_2016__YSZC12003_35697__bin.85	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_448	1506.0	1239.0	0.296673066667	0.2627905784	15
14186	LiuW_2016__SRR3993055__bin.73	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_sp	41978.0	1239.0	0.35328000000000004	0.1223547405	1
14187	LiJ_2014__MH0389__bin.54	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_129	1879010.0	1239.0	0.22559	0.2812590468	1
14189	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.21	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_sp_CAG_390	1872531.0	1239.0	0.32028850000000003	0.18034462969999998	4
14190	XieH_2016__YSZC12003_35561__bin.5	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_129	1879010.0	1239.0	0.32716766666700003	0.4422658301	3
14191	Bengtsson-PalmeJ_2015__TRAVELRES11__bin.48	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_103	1879010.0	1239.0	0.328965	0.17762386670000002	1
14193	BritoIL_2016__M2.46.ST__bin.22	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_448	1506.0	1239.0	0.28883523913000003	0.17205116239999999	46
14194	XieH_2016__YSZC12003_36007__bin.73	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_CHKCI006	1780379.0	1239.0	0.2139495	0.21806282789999998	2
14195	RaymondF_2016__P7C7__bin.9	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_217	1506.0	1239.0	0.263022	0.1008184394	1
14196	XieH_2016__YSZC12003_37102__bin.118	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_CAG_37	1955243.0	1239.0	0.260556666667	0.27266379469999996	3
14197	BritoIL_2016__M1.64.ST__bin.51	Yes	Other	-	k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Melainabacteria_unclassified|f__Candidatus_Melainabacteria_unclassified|g__Candidatus_Melainabacteria_unclassified|s__Candidatus_Gastranaerophilales_bacterium_HUM_17	1906119.0	1798710.0	0.29399200000000003	0.1721987714	3
14198	Bengtsson-PalmeJ_2015__TRAVELRES17__bin.94	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_448	1506.0	1239.0	0.308154166667	0.1688687191	6
14199	BritoIL_2016__M1.48.ST__bin.1	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_382	41978.0	1239.0	0.300377	0.4011247982	4
14200	XieH_2016__YSZC12003_37394__bin.53	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_sp	41978.0	1239.0	0.254359	0.8784776583	1
14202	Bengtsson-PalmeJ_2015__TRAVELRES46__bin.32	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_448	1506.0	31979.0	0.21214966666700003	0.14310311679999999	3
14203	BritoIL_2016__W1.1.ST__bin.71	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_sp_CAG_390	1872531.0	541000.0	0.266818666667	0.4800832197	3
14204	Bengtsson-PalmeJ_2015__TRAVELRES55__bin.127	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_448	1506.0	31979.0	0.246204	0.6557271698	2
14205	XieH_2016__YSZC12003_35838__bin.82	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_sp_CAG_390	1872531.0	541000.0	0.262915727273	0.29593805170000004	33
14207	LeChatelierE_2013__MH0206__bin.12	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_448	1506.0	31979.0	0.312952	0.6862578384	1
14208	LiJ_2014__V1.FI14__bin.2	No	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_448	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_448	1506.0	1506.0	0.00966113	0.23029058079999998	8
14209	Bengtsson-PalmeJ_2015__TRAVELRES63__bin.96	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_448	1506.0	31979.0	0.26850800806499997	0.3438099617	124
14210	Bengtsson-PalmeJ_2015__TRAVELRES46__bin.52	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_sp_CAG_390	1872531.0	1239.0	0.297568	0.2933331175	5
14211	LeChatelierE_2013__MH0448__bin.87	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_448	1506.0	1239.0	0.299764166667	0.2630688621	6
14212	Bengtsson-PalmeJ_2015__TRAVELRES28__bin.44	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_448	1506.0	1239.0	0.289949333333	0.2217996386	9
14213	BritoIL_2016__W1.22.ST__bin.81	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_448	1506.0	1239.0	0.283502	0.15221863119999998	1
14214	XieH_2016__YSZC12003_35740__bin.56	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_841	142586.0	1239.0	0.308137	0.1200825915	2
14215	LiJ_2017__H2M614904__bin.35	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_448	1506.0	1239.0	0.279529333333	0.27050509370000003	21
14216	XieH_2016__YSZC12003_37331__bin.59	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_129	1879010.0	1239.0	0.282904769231	0.2082037803	13
14217	BritoIL_2016__W2.35.ST__bin.37	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_129	1879010.0	1239.0	0.19788599999999998	0.2532063848	1
14218	XieH_2016__YSZC12003_36795__bin.74	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus	33043.0	1239.0	0.27845349999999996	0.2969592535	2
14219	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.38	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminiclostridium|s__Eubacterium_siraeum	39492.0	1239.0	0.320287	0.279745594	1
14220	RaymondF_2016__P1E7__bin.20	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_413	1506.0	1239.0	0.2692355	0.1970045711	2
14221	ZeeviD_2015__PNP_Main_726_megahit__bin.27	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_841	142586.0	1239.0	0.310206	0.3012032214	2
14222	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.61	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_724	41978.0	1239.0	0.290167375	0.3222249734	16
14223	CosteaPI_2017__SID713B033-11-0-0__bin.81	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_724	41978.0	1239.0	0.305336888889	0.2522035737	9
14224	LeChatelierE_2013__MH0421__bin.78	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Intestinimonas|s__Intestinimonas_butyriciproducens	1297617.0	1239.0	0.279216333333	0.1248443214	3
14226	LeChatelierE_2013__MH0276__bin.86	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_24	1879010.0	1239.0	0.306598	0.4849891013	1
14227	CM_madagascar__A89_01_1FE__bin.30	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_sp_CAG_390	1872531.0	1239.0	0.279447	0.2944777776	9
14228	CosteaPI_2017__SID713B040-11-90-0__bin.27	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_sp_CAG_390	1872531.0	541000.0	0.2776695	1.1995110489	2
14229	Bengtsson-PalmeJ_2015__TRAVELRES1__bin.21	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_sp_CAG_390	1872531.0	541000.0	0.21665342857099998	0.43975320960000003	7
14230	Bengtsson-PalmeJ_2015__TRAVELRES40__bin.105	No	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_sp_CAG_390	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_sp_CAG_390	1872531.0	1872531.0	0.011437312835799998	0.4492581483	67
14231	XieH_2016__YSZC12003_35562__bin.43	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_sp_CAG_390	1872531.0	541000.0	0.1854235	0.25638621440000003	2
14232	CosteaPI_2017__alien2-11-0-0__bin.33	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_sp_CAG_390	1872531.0	541000.0	0.179021875	0.5313297283	16
14233	LiJ_2014__MH0329__bin.1	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_724	41978.0	1239.0	0.258493	0.3533665006	1
14235	LiJ_2014__MH0222__bin.15	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_841	142586.0	1239.0	0.271737142857	0.5749883609	14
14236	LiJ_2014__MH0340__bin.30	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	47678.0	976.0	0.2776695	0.3391708956	2
14237	BritoIL_2016__W2.19.ST__bin.14	No	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_724	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_724	41978.0	41978.0	0.019771238266700002	0.6010033012	75
14238	BritoIL_2016__M1.15.ST__bin.73	No	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_841	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_841	142586.0	142586.0	0.013403698367299998	0.9594782358	49
14239	Obregon-TitoAJ_2015__SM37__bin.47	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_841	142586.0	186806.0	0.180176	0.34059402479999995	1
14240	BritoIL_2016__W2.39.ST__bin.67	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_841	142586.0	186806.0	0.160341930233	1.0571179595	43
14242	XieH_2016__YSZC12003_35740__bin.76	Yes	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_siraeum_CAG_80	39492.0	541000.0	0.222836	0.3357022645	2
14243	LeChatelierE_2013__MH0012__bin.34	No	Species	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_382	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_382	41978.0	41978.0	0.018131118999999998	0.1443565666	40
14244	XieH_2016__YSZC12003_35583__bin.24	Yes	Other	-	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii	214856.0	976.0	0.272188	0.305170105	2
14245	XieH_2016__YSZC12003_36050__bin.45	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminiclostridium|s__Eubacterium_siraeum	39492.0	1239.0	0.28730900000000004	0.3274474222	1
14246	Obregon-TitoAJ_2015__SM33__bin.4	Yes	Other	-	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_CAG_241	1945593.0	1239.0	0.2797435	1.1160268256	2
