NCBItaxID	SciNameFull	Taxonomy
10454	Spodoptera exigua multiple nucleopolyhedrovirus	d__Viruses|f__Baculoviridae|g__Alphabaculovirus|s__Spodoptera exigua multiple nucleopolyhedrovirus
113370	Spodoptera frugiperda ascovirus 1a	d__Viruses|f__Ascoviridae|g__Ascovirus|s__Spodoptera frugiperda ascovirus 1a
307454	Spodoptera frugiperda granulovirus	d__Viruses|f__Baculoviridae|g__Betabaculovirus|s__Spodoptera frugiperda granulovirus
10455	Spodoptera frugiperda multiple nucleopolyhedrovirus	d__Viruses|f__Baculoviridae|g__Alphabaculovirus|s__Spodoptera frugiperda multiple nucleopolyhedrovirus
10456	Spodoptera littoralis nucleopolyhedrovirus	d__Viruses|f__Baculoviridae|g__Alphabaculovirus|s__Spodoptera littoralis nucleopolyhedrovirus
359919	Spodoptera litura granulovirus	d__Viruses|f__Baculoviridae|g__Betabaculovirus|s__Spodoptera litura granulovirus
46242	Spodoptera litura nucleopolyhedrovirus	d__Viruses|f__Baculoviridae|g__Alphabaculovirus|s__Spodoptera litura nucleopolyhedrovirus
566270	Spodoptera litura nucleopolyhedrovirus II	d__Viruses|f__Baculoviridae|g__Alphabaculovirus|s__Spodoptera litura nucleopolyhedrovirus II
1968887	Squirrel adenovirus 1	d__Viruses|f__Adenoviridae|g__Mastadenovirus|s__Squirrel mastadenovirus A
2170003	Squirrel mastadenovirus A	d__Viruses|f__Adenoviridae|g__Mastadenovirus|s__Squirrel mastadenovirus A
1340769	Staphylococcus phage phiIBB-SEP1	d__Viruses|o__Caudovirales|f__Herelleviridae|g__Sepunavirus|s__Staphylococcus virus SEP1
1450142	Staphylococcus phage phiSA12	d__Viruses|o__Caudovirales|f__Herelleviridae|g__Kayvirus|s__Staphylococcus virus SA12
1739501	Staphylococcus sp. HMSC057C08	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus sp. HMSC057C08
1739506	Staphylococcus sp. HMSC078B01	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus sp. HMSC078B01
2044561	Stenotrophomonas phage vB_SmaS_DLP_5	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Delepquintavirus|s__Stenotrophomonas virus DLP5
359335	Strawberry lethal yellows phytoplasma (CPA)	d__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae|g__Candidatus Phytoplasma|s__Strawberry lethal yellows phytoplasma (CPA)
980422	Strawberry lethal yellows phytoplasma (CPA) str. NZSb11	d__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae|g__Candidatus Phytoplasma|s__Strawberry lethal yellows phytoplasma (CPA)
227507	Strawberry pallidosis-associated virus	d__Viruses|f__Closteroviridae|g__Crinivirus|s__Strawberry pallidosis-associated virus
10747	Streptococcus phage Cp-1	d__Viruses|o__Caudovirales|f__Podoviridae|g__Cepunavirus|s__Streptococcus virus Cp1
10748	Streptococcus phage CP-7	d__Viruses|o__Caudovirales|f__Podoviridae|g__Cepunavirus|s__Streptococcus virus Cp7
10747	Streptococcus phage Cp1	d__Viruses|o__Caudovirales|f__Podoviridae|g__Cepunavirus|s__Streptococcus virus Cp1
1915004	Streptococcus sp. 'caviae'	d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp. 'caviae'
1319	Streptococcus sp. 'group B'	d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp. 'group B'
2079427	Streptomyces phage Bing	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Bingvirus|s__Streptomyces virus Bing
2024284	Streptomyces phage DrGrey	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Rimavirus|s__Strepomyces virus Drgrey
1556290	Streptomyces phage Jay2Jay	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Samistivirus|s__Streptomyces virus Jay2Jay
2023959	Streptomyces phage Mildred21	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Samistivirus|s__Streptomyces virus Mildred21
2023993	Streptomyces phage Paradiddles	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Samistivirus|s__Streptomyces virus Paradiddles
1211278	Streptomyces phage phiELB20	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Arequatrovirus|s__Streptomyces virus ELB20
2023995	Streptomyces phage Samisti12	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Samistivirus|s__Streptomyces virus Samisti12
2041354	Streptomyces phage Scap1	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Scapunavirus|s__Streptomyces virus Scap1
1327759	Streptomyces phage Sujidade	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Likavirus|s__Streptomyces virus Sujidade
2202249	Streptosporangium sp. 'caverna'	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptosporangiales|f__Streptosporangiaceae|g__Streptosporangium|s__Streptosporangium sp. 'caverna'
1563660	Sucra jujuba nucleopolyhedrovirus	d__Viruses|f__Baculoviridae|g__Alphabaculovirus|s__Sucra jujuba nucleopolyhedrovirus
10345	Suid alphaherpesvirus 1	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Varicellovirus|s__Suid alphaherpesvirus 1
1608255	Suid betaherpesvirus 2	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Roseolovirus|s__Suid betaherpesvirus 2
1525218	Sulfitobacter sp. CB2047	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Sulfitobacter|s__Sulfitobacter sp. CB2047
1732180	Sulfolobales Virus YNP2	d__Viruses|s__Sulfolobales Virus YNP2
1732178	Sulfolobus monocaudavirus SMV4	d__Viruses|f__Bicaudaviridae|s__Sulfolobus monocaudavirus SMV4
1604875	Sumatran orang-utan polyomavirus	d__Viruses|f__Polyomaviridae|g__Alphapolyomavirus|s__Pongo abelii polyomavirus 1
715480	Sunflower mild mosaic virus	d__Viruses|f__Potyviridae|g__Potyvirus|s__Sunflower mild mosaic virus
41459	Sweet potato mild mottle virus	d__Viruses|f__Potyviridae|g__Ipomovirus|s__Sweet potato mild mottle virus
1513528	Sweet potato mosaic virus	d__Viruses|f__Geminiviridae|g__Begomovirus|s__Sweet potato mosaic virus
321332	Synechococcus sp. JA-2-3B'a(2-13)	d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus sp. JA-2-3B'a(2-13)
1588049	Tadarida brasiliensis polyomavirus 2	d__Viruses|f__Polyomaviridae|s__Tadarida brasiliensis polyomavirus 2
1414644	Tall oatgrass mosaic virus	d__Viruses|f__Potyviridae|g__Tritimovirus|s__Tall oatgrass mosaic virus
1338506	Talpa europaea papillomavirus 1	d__Viruses|f__Papillomaviridae|g__Dyophipapillomavirus|s__Dyophipapillomavirus 1
1623310	Tataguine virus	d__Viruses|p__Negarnaviricota|c__Ellioviricetes|o__Bunyavirales|f__Peribunyaviridae|g__Orthobunyavirus|s__Tataguine orthobunyavirus
1561226	Testudinid herpesvirus 3	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Scutavirus|s__Testudinid herpesvirus 3
343240	thiotrophic endosymbiont of Bathymodiolus puteoserpentis (Logatchev)	d__Bacteria
12227	Tobacco etch virus	d__Viruses|f__Potyviridae|g__Potyvirus|s__Tobacco etch virus
12241	Tobacco mild green mosaic virus	d__Viruses|f__Virgaviridae|g__Tobamovirus|s__Tobacco mild green mosaic virus
107324	Tobacco vein clearing virus	d__Viruses|o__Ortervirales|f__Caulimoviridae|g__Solendovirus|s__Tobacco vein clearing virus
1933297	Tomato chlorotic spot tospovirus	d__Viruses|p__Negarnaviricota|c__Ellioviricetes|o__Bunyavirales|f__Tospoviridae|g__Orthotospovirus|s__Tomato chlorotic spot tospovirus
12851	Tomato chlorotic spot virus	d__Viruses|p__Negarnaviricota|c__Ellioviricetes|o__Bunyavirales|f__Tospoviridae|g__Orthotospovirus|s__Tomato chlorotic spot tospovirus
96054	Tomato leaf curl Philippines virus	d__Viruses|f__Geminiviridae|g__Begomovirus|s__Tomato leaf curl Philippines virus
260908	Tomato mosaic leaf curl virus	d__Viruses|f__Geminiviridae|g__Begomovirus|s__Tomato mosaic leaf curl virus
687371	Torque teno mini virus 3	d__Viruses|f__Anelloviridae|g__Betatorquevirus|s__Torque teno mini virus 3
47680	Tree shrew adenovirus 1	d__Viruses|f__Adenoviridae|g__Mastadenovirus|s__Tree shrew mastadenovirus A
242710	Tree shrew mastadenovirus A	d__Viruses|f__Adenoviridae|g__Mastadenovirus|s__Tree shrew mastadenovirus A
1580831	Treponema endosymbiont of Eucomonympha sp.	d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema endosymbiont of Eucomonympha sp.
862909	Trichodysplasia spinulosa-associated polyomavirus	d__Viruses|f__Polyomaviridae|g__Alphapolyomavirus|s__Human polyomavirus 8
328615	Trichoplusia ni ascovirus 2c	d__Viruses|f__Ascoviridae|g__Ascovirus|s__Trichoplusia ni ascovirus 2c
134606	Trichoplusia ni cypovirus 15	d__Viruses|f__Reoviridae|g__Cypovirus|s__Cypovirus 15
332054	Trichoplusia ni single nucleopolyhedrovirus	d__Viruses|f__Baculoviridae|g__Alphabaculovirus|s__Trichoplusia ni single nucleopolyhedrovirus
1421067	Tunisvirus fontaine2	d__Viruses|f__Marseilleviridae|s__Tunisvirus
92129	Tupaia paramyxovirus	d__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Paramyxoviridae|g__Narmovirus|s__Tupaia narmovirus
10397	Tupaiid betaherpesvirus 1	d__Viruses|o__Herpesvirales|f__Herpesviridae|s__Tupaiid betaherpesvirus 1
246343	Turkey astrovirus 2	d__Viruses|f__Astroviridae|g__Avastrovirus|s__Avastrovirus 3
1408258	Turkey aviadenovirus 5	d__Viruses|f__Adenoviridae|g__Aviadenovirus|s__Turkey aviadenovirus D
1962302	Turkey aviadenovirus D	d__Viruses|f__Adenoviridae|g__Aviadenovirus|s__Turkey aviadenovirus D
1293536	Turkey avisivirus	d__Viruses|o__Picornavirales|f__Picornaviridae|g__Avisivirus|s__Avisivirus A
298333	Turkey siadenovirus A	d__Viruses|f__Adenoviridae|g__Siadenovirus|s__Turkey siadenovirus A
11988	Turnip crinkle virus	d__Viruses|f__Tombusviridae|g__Betacarmovirus|s__Turnip crinkle virus
392504	Turnip ringspot virus	d__Viruses|o__Picornavirales|f__Secoviridae|g__Comovirus|s__Turnip ringspot virus
936059	Tursiops truncatus papillomavirus 1	d__Viruses|f__Papillomaviridae|g__Upsilonpapillomavirus|s__Upsilonpapillomavirus 1
1560355	Type-C symbiont of Plautia stali	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|s__Type-C symbiont of Plautia stali
1560356	Type-D symbiont of Plautia stali	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|s__Type-D symbiont of Plautia stali
1560357	Type-E symbiont of Plautia stali	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|s__Type-E symbiont of Plautia stali
1560358	Type-F symbiont of Plautia stali	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|s__Type-F symbiont of Plautia stali
167965	uncultured Termite group 1 bacterium	d__Bacteria|p__Elusimicrobia|s__uncultured Termite group 1 bacterium
471821	uncultured Termite group 1 bacterium phylotype Rs-D17	d__Bacteria|p__Elusimicrobia|s__uncultured Termite group 1 bacterium
1981054	unicellular cyanobacterium SU2	d__Bacteria|p__Cyanobacteria|s__unicellular cyanobacterium SU2
1982589	unicellular cyanobacterium SU3	d__Bacteria|p__Cyanobacteria|s__unicellular cyanobacterium SU3
1675866	Urbanus proteus nucleopolyhedrovirus	d__Viruses|f__Baculoviridae|s__Urbanus proteus nucleopolyhedrovirus
85642	Vaccinium witches'-broom phytoplasma	d__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae|g__Candidatus Phytoplasma|s__Vaccinium witches'-broom phytoplasma
1196419	Vaccinium witches'-broom phytoplasma str. VAC	d__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae|g__Candidatus Phytoplasma|s__Vaccinium witches'-broom phytoplasma
1129873	Valsa ceratosperma hypovirus 1	d__Viruses|f__Hypoviridae|g__Hypovirus|s__Valsa ceratosperma hypovirus 1
2070057	Vibrio phage Aphrodite1	d__Viruses|o__Caudovirales|f__Myoviridae|g__Aphroditevirus|s__Vibrio virus Aphrodite1
1983593	Vibrio phage JSF10	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Jesfedecavirus|s__Vibrio virus JSF10
75320	Vibrio phage KVP40	d__Viruses|o__Caudovirales|f__Myoviridae|g__Schizotequatrovirus|s__Vibrio virus KVP40
115992	Vibrio phage nt-1	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Mardecavirus|s__Vibrio virus MAR10
1076759	Vibrio phage phiVC8	d__Viruses|o__Caudovirales|f__Myoviridae|g__Schizotequatrovirus|s__Vibrio virus nt1
1938577	Vibrio phage pTD1	d__Viruses|o__Caudovirales|f__Myoviridae|g__Tidunavirus|s__Vibrio virus pTD1
1150989	Vibrio phage pVp-1	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Cetovirus|s__Vibrio virus pVp1
1229755	Vibrio phage vB_VpaS_MAR10	d__Viruses|o__Caudovirales|f__Podoviridae|g__Enhodamvirus|s__Vibrio virus VC8
1262540	Vibrio phage VP4B	d__Viruses|o__Caudovirales|f__Myoviridae|g__Tidunavirus|s__Vibrio virus VP4B
1224139	Vibrio shiloi A203	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio mediterranei
391591	Vibrio shilonii AK1	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio mediterranei
1888309	Washington bat picornavirus	d__Viruses|o__Picornavirales|f__Picornaviridae|s__Washington bat picornavirus
1548722	Waterbird 1 orthobornavirus	d__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Bornaviridae|g__Orthobornavirus|s__Waterbird 1 orthobornavirus
2116466	Wenling frogfish arenavirus 1	d__Viruses|p__Negarnaviricota|c__Ellioviricetes|o__Bunyavirales|f__Arenaviridae|s__Wenling frogfish arenavirus 1
1608093	Wenzhou Crab Virus 3	d__Viruses|s__Wenzhou Crab Virus 3
1923661	Wenzhou tapeworm virus 1	d__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Nyamiviridae|g__Tapwovirus|s__Tapeworm tapwovirus
321961	Wheat blue dwarf phytoplasma	d__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae|g__Candidatus Phytoplasma|s__Wheat blue dwarf phytoplasma
342409	White spot syndrome virus	d__Viruses|f__Nimaviridae|g__Whispovirus|s__White spot syndrome virus
68347	Wiseana iridescent virus	d__Viruses|f__Iridoviridae|g__Chloriridovirus|s__Invertebrate iridescent virus 9
215173	Wolbachia endosymbiont of Bemisia tabaci	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia endosymbiont of Bemisia tabaci
80849	Wolbachia endosymbiont of Brugia malayi	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia endosymbiont of Brugia malayi
246273	Wolbachia endosymbiont of Cimex lectularius	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia endosymbiont of Cimex lectularius
118728	Wolbachia endosymbiont of Cylisticus convexus	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia endosymbiont of Cylisticus convexus
1605993	Wolbachia endosymbiont of Dactylopius coccus	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia endosymbiont of Dactylopius coccus
116598	Wolbachia endosymbiont of Diaphorina citri	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia endosymbiont of Diaphorina citri
307502	Wolbachia endosymbiont of Drosophila ananassae	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia endosymbiont of Drosophila ananassae
109663	Wolbachia endosymbiont of Drosophila mauritiana	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia endosymbiont of Drosophila mauritiana
77038	Wolbachia endosymbiont of Drosophila simulans	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia endosymbiont of Drosophila simulans
1236909	Wolbachia endosymbiont of Drosophila simulans wHa	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia endosymbiont of Drosophila simulans
169402	Wolbachia endosymbiont of Folsomia candida	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia endosymbiont of Folsomia candida
1150948	Wolbachia endosymbiont of Glossina morsitans morsitans	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia endosymbiont of Glossina morsitans morsitans
368602	Wolbachia endosymbiont of Laodelphax striatellus	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia endosymbiont of Laodelphax striatellus
260213	Wolbachia endosymbiont of Leptopilina clavipes	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia endosymbiont of Leptopilina clavipes
180837	Wolbachia endosymbiont of Nasonia vitripennis	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia endosymbiont of Nasonia vitripennis
357143	Wolbachia endosymbiont of Nilaparvata lugens	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia endosymbiont of Nilaparvata lugens
100901	Wolbachia endosymbiont of Onchocerca ochengi	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia endosymbiont of Onchocerca ochengi
77551	Wolbachia endosymbiont of Onchocerca volvulus	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia endosymbiont of Onchocerca volvulus
1410384	Wolbachia endosymbiont of Onchocerca volvulus str. Cameroon	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia endosymbiont of Onchocerca volvulus
125593	Wolbachia endosymbiont of Trichogramma pretiosum	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia endosymbiont of Trichogramma pretiosum
96496	Wolbachia endosymbiont of Wuchereria bancrofti	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia endosymbiont of Wuchereria bancrofti
941258	Wolbachia endosymbiont wVitB of Nasonia vitripennis	d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia|s__Wolbachia endosymbiont of Nasonia vitripennis
1746069	Wuhan centipede virus	d__Viruses|s__Wuhan centipede virus
1608104	Wuhan House Fly Virus 1	d__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|s__Wuhan House Fly Virus 1
1980543	Wuhan mosquito orthophasmavirus 1	d__Viruses|p__Negarnaviricota|c__Ellioviricetes|o__Bunyavirales|f__Phasmaviridae|g__Orthophasmavirus|s__Wuhan mosquito orthophasmavirus 1
1608126	Wuhan mosquito virus 1	d__Viruses|p__Negarnaviricota|c__Ellioviricetes|o__Bunyavirales|f__Phasmaviridae|g__Orthophasmavirus|s__Wuhan mosquito orthophasmavirus 1
331627	Xanthomonas phage OP2	d__Viruses|o__Caudovirales|f__Myoviridae|g__Vidavervirus|s__Xanthomonas virus OP2
1608141	Xincheng Mosquito Virus	d__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Xinmoviridae|g__Anphevirus|s__Xincheng anphevirus
1923774	Xinzhou nematode virus 6	d__Viruses|o__Nidovirales|f__Tobaniviridae|g__Sectovirus|s__Sectovirus 1
1415148	Xylella phage Sano	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Sanovirus|s__Xylella virus Sano
38804	Yaba monkey tumor virus	d__Viruses|f__Poxviridae|g__Yatapoxvirus|s__Yaba monkey tumor virus
132475	Yaba-like disease virus	d__Viruses|f__Poxviridae|g__Yatapoxvirus|s__Taxapox virus
41460	Yam mosaic virus	d__Viruses|f__Potyviridae|g__Potyvirus|s__Yam mosaic virus
1286213	Yellow baboon polyomavirus 1	d__Viruses|f__Polyomaviridae|g__Alphapolyomavirus|s__Papio cynocephalus polyomavirus 1
96029	Yellow head virus	d__Viruses|o__Nidovirales|f__Roniviridae|g__Okavirus|s__Yellow head virus
1586712	Yellowstone lake mimivirus	d__Viruses|f__Mimiviridae|s__Yellowstone lake mimivirus
1586713	Yellowstone lake phycodnavirus 1	d__Viruses|f__Phycodnaviridae|g__Prasinovirus|s__Yellowstone lake phycodnavirus 1
1586715	Yellowstone lake phycodnavirus 3	d__Viruses|f__Phycodnaviridae|g__Prasinovirus|s__Yellowstone lake phycodnavirus 3
1557033	Yellowstone Lake virophage 5	d__Viruses|f__Lavidaviridae|s__Yellowstone Lake virophage 5
1557035	Yellowstone Lake virophage 7	d__Viruses|f__Lavidaviridae|s__Yellowstone Lake virophage 7
2052742	Yersinia phage fHe-Yen9-04	d__Viruses|o__Caudovirales|f__Myoviridae|g__Eneladusvirus|s__Yersinia virus Yen9-04
1206560	Yersinia phage phiD1	d__Viruses|o__Caudovirales|f__Myoviridae|g__Tequatrovirus|s__Yersinia virus D1
1206558	Yersinia phage phiR1-RT	d__Viruses|o__Caudovirales|f__Myoviridae|g__Tegunavirus|s__Yersinia virus R1RT
2507058	Yersinia sp. 2105 StPb PI	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Yersinia|s__Yersinia sp. 2105 StPb PI
1608146	Yongjia Tick Virus 2	d__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Rhabdoviridae|g__Ledantevirus|s__Yongjia ledantevirus
2080469	Zoogloeaceae bacteirum Par-f-2	d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae|s__Zoogloeaceae bacteirum Par-f-2
1985202	Zostera marina amalgavirus 1	d__Viruses|f__Amalgaviridae|s__Zostera marina amalgavirus 1
