Proteins	log fold change (Baka - Nzime)	se	ci.lo.adj	ci.up.adj	p.val	q.val	diff.abn	structural.zero (Baka)	structural.zero (Nzime)	L2	L3	star
Ribulokinase (EC 2.7.1.16)	0.0763168062868997	0.164375749987558	-0.589079398806974	0.741713011380773	0.642445263760662	0.998995155490989	FALSE	0	0	Carbohydrates	L-Arabinose CS	""
Similar to Hydroxyacylglutathione hydrolase, but in an organism lacking glutathione biosynthesis	0.0768207521102564	0.236766611490365	-0.881615056033885	1.0352565602544	0.745591535889877	0.998995155490989	FALSE	0	0	Stress Response	Glutathione: Non-redox reactions	""
Polysaccharide export lipoprotein Wza	0.0775309728295244	0.320297020723152	-1.21903754234495	1.374099488004	0.808733971979281	0.998995155490989	FALSE	0	0	Cell Wall and Capsule	Capsular Polysaccharides Biosynthesis and Assembly	""
Fumarate reductase cytochrome b subunit	0.0779627941542362	0.213025890572095	-0.78437011799457	0.940295706303043	0.714381475186587	0.998995155490989	FALSE	0	0	Respiration	Respiration / HGM	""
HflK protein	0.0785338300362017	0.20694045036472	-0.759165102826613	0.916232762899016	0.704316858566499	0.998995155490989	FALSE	0	0	Stress Response	Hfl operon	""
Glutamate synthase [NADPH] small chain (EC 1.4.1.13)	0.0785582057112118	0.202533510956739	-0.741301351462844	0.898417762885267	0.698106639060237	0.998995155490989	FALSE	0	0	Amino Acids and Derivatives	Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis	""
3-demethylubiquinone-9 3-methyltransferase (EC 2.1.1.64)	0.0787729777543631	0.220970164193224	-0.815718507177392	0.973264462686118	0.721475930608443	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	Ubiquinone Biosynthesis	""
Coproporphyrinogen III oxidase, oxygen-independent (EC 1.3.99.22)	0.0800367629283021	0.24757758964102	-0.92216209320402	1.08223561906062	0.746483566993495	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	Experimental tye	""
ATP-dependent DNA helicase UvrD/PcrA/Rep, epsilon proteobacterial type 2	0.0804971511632036	0.292522057739207	-1.1036377783544	1.2646320806808	0.783175505845467	0.998995155490989	FALSE	0	0	DNA Metabolism	DNA repair, bacterial UvrD and related helicases	""
Type IV pilus biogenesis protein PilE	0.0805351350128287	0.253247405495334	-0.944615245011106	1.10568551503676	0.750477568356089	0.998995155490989	FALSE	0	0	Membrane Transport	Type IV pilus	""
Propanediol utilization polyhedral body protein PduJ	0.0812747769961488	0.134802108102369	-0.464406755570303	0.6269563095626	0.546562453288728	0.998995155490989	FALSE	0	0	Carbohydrates	Propanediol utilization	""
Transport ATP-binding protein CydCD	0.0814150500490534	0.172491058576702	-0.616832080675828	0.779662180773935	0.636929807715771	0.998995155490989	FALSE	0	0	Respiration	Terminal cytochrome d ubiquinol oxidases	""
YafQ toxin protein	0.0817147797364628	0.20172976881363	-0.734891213746238	0.898320773219164	0.685425684823976	0.998995155490989	FALSE	0	0	Regulation and Cell signaling	Toxin-antitoxin systems (other than RelBE and MazEF)	""
Heme oxygenase HemO, associated with heme uptake	0.0836116268342222	0.27768888019825	-1.04047831401575	1.20770156768419	0.763339600260106	0.998995155490989	FALSE	0	0	Iron acquisition and metabolism	Heme, hemin uptake and utilization systems in GramPositives	""
Endo-1,4-beta-xylanase A precursor (EC 3.2.1.8)	0.0838317445162833	0.346678469519146	-1.31952938401547	1.48719287304803	0.808924207469909	0.998995155490989	FALSE	0	0	Carbohydrates	D-Galacturonate and D-Glucuronate Utilization	""
Peptidyl-prolyl cis-trans isomerase ppiA precursor (EC 5.2.1.8)	0.0840834377272313	0.297114899932204	-1.11864340553705	1.28681028099151	0.777177040705514	0.998995155490989	FALSE	0	0	Protein Metabolism	Peptidyl-prolyl cis-trans isomerase	""
Pseudaminic acid cytidylyltransferase (EC 2.7.7.43)	0.0842507776289986	0.149873534287915	-0.522440178711785	0.690941733969782	0.574016686665639	0.998995155490989	FALSE	0	0	Cell Wall and Capsule	Pseudaminic Acid Biosynthesis	""
Phosphoenolpyruvate-dihydroxyacetone phosphotransferase (EC 2.7.1.121), subunit DhaM	0.0845016245252306	0.14563706513035	-0.505040022987125	0.674043272037587	0.561765867167121	0.998995155490989	FALSE	0	0	Carbohydrates	Dihydroxyacetone kinases	""
Glutathione synthetase (EC 6.3.2.3)	0.0847017908745618	0.302270649541775	-1.13889562621148	1.3082992079606	0.779309968314528	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	Ergothioneine Cyano	""
Deoxyribonuclease TatD	0.0852157466676786	0.203680033862734	-0.739284957334668	0.909716450670025	0.675668969207275	0.998995155490989	FALSE	0	0	DNA Metabolism	YcfH	""
heterodisulfide reductase, iron-sulfur binding subunit, putative	0.0858936264800862	0.227658215823962	-0.835671220397708	1.00745847335788	0.705956607214888	0.998995155490989	FALSE	0	0	Respiration	Anaerobic respiratory reductases	""
FIG138576: 3-oxoacyl-[ACP] synthase (EC 2.3.1.41)	0.0862667475488532	0.244137412681552	-0.902006205925352	1.07453970102306	0.723823631208313	0.998995155490989	FALSE	0	0	Fatty Acids, Lipids, and Isoprenoids	Phospholipid and Fatty acid biosynthesis related cluster	""
Hypothetical Nudix-like regulator	0.086742242611112	0.148024107073957	-0.512462196710841	0.685946681933065	0.557874988830939	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	NAD regulation	""
Nitrogen regulatory protein P-II	0.0879867162011232	0.248192496477407	-0.916701294660221	1.09267472706247	0.722956728408121	0.998995155490989	FALSE	0	0	Amino Acids and Derivatives	PII Superfamily	""
N-Acetyl-D-glucosamine ABC transport system ATP-binding protein	0.0880509502450772	0.142386987230223	-0.488334319266464	0.664436219756618	0.536317079048551	0.998995155490989	FALSE	0	0	Carbohydrates	Chitin and N-acetylglucosamine utilization	""
Glycerol-3-phosphate cytidylyltransferase (EC 2.7.7.39)	0.0883022891688774	0.17968357251926	-0.639060276666263	0.815664855004018	0.623120810998463	0.998995155490989	FALSE	0	0	Cell Wall and Capsule	Rhamnose containing glycans	""
Formate dehydrogenase O beta subunit (EC 1.2.1.2)	0.0885753754145688	0.152815221388947	-0.53002358702656	0.707174337855697	0.562168180340504	0.998995155490989	FALSE	0	0	Respiration	Formate dehydrogenase	""
5'-methylthioadenosine phosphorylase (EC 2.4.2.28)	0.089137203626017	0.18608290250082	-0.664129973352771	0.842404380604805	0.631925273510981	0.998995155490989	FALSE	0	0	Amino Acids and Derivatives	Methionine Salvage	""
RNA polymerase principal sigma factor HrdC	0.0891863472252373	0.129381974435904	-0.434554379759854	0.612927074210328	0.490618196584629	0.998995155490989	FALSE	0	0	RNA Metabolism	Transcription initiation, bacterial sigma factors	""
Probable exported or periplasmic protein in ApbE locus	0.089269751910364	0.237040286906416	-0.870273899594382	1.04881340341511	0.706469696678689	0.998995155490989	FALSE	0	0	Respiration	Na(+)-translocating NADH-quinone oxidoreductase and rnf-like group of electron transport complexes	""
Menaquinone via 6-amino-6-deoxyfutalosine step 1	0.0897777930195134	0.271801604909497	-1.01048034395564	1.19003592999466	0.741168503749147	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	Menaquinone biosynthesis from chorismate via 1,4-dihydroxy-6-naphthoate	""
LptA, protein essential for LPS transport across the periplasm	0.0902960960357739	0.269049261672223	-0.998820502450051	1.1794126945216	0.73716365525639	0.998995155490989	FALSE	0	0	Cell Wall and Capsule	KDO2-Lipid A biosynthesis	""
tRNA:Cm32/Um32 methyltransferase	0.0913426448371437	0.273322736538283	-1.01507306229856	1.19775835197285	0.738233651027168	0.998995155490989	FALSE	0	0	RNA Metabolism	rRNA modification Archaea	""
Molybdenum cofactor biosynthesis protein MoaB	0.0918147973183618	0.19458260184357	-0.695859326473036	0.879488921109759	0.637030202897305	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	Molybdenum cofactor biosynthesis	""
Pyruvate carboxylase subunit B (biotin-containing) (EC 6.4.1.1)	0.0920767971662384	0.231377814644795	-0.844545057451694	1.02869865178417	0.690667055818151	0.998995155490989	FALSE	0	0	Carbohydrates	Pyruvate metabolism I: anaplerotic reactions, PEP	""
Probable outer membrane component of multidrug efflux pump	0.0926019635391319	0.222490820444199	-0.808045167214633	0.993249094292896	0.677259436934431	0.998995155490989	FALSE	0	0	Virulence	Multidrug Resistance Efflux Pumps	""
Type IV fimbrial biogenesis protein FimT	0.0932864777791493	0.253957014763616	-0.934736414243974	1.12130936980227	0.713371564681092	0.998995155490989	FALSE	0	0	Membrane Transport	Type IV pilus	""
Adenosine deaminase (EC 3.5.4.4)	0.093838852817993	0.143634074136794	-0.487594648535028	0.675272354171014	0.513550721588597	0.998995155490989	FALSE	0	0	Nucleosides and Nucleotides	Purine conversions	""
L-Proline/Glycine betaine transporter ProP	0.0941119423507719	0.226816303407024	-0.824044826831288	1.01226871153283	0.678196202179248	0.998995155490989	FALSE	0	0	Amino Acids and Derivatives	Proline, 4-hydroxyproline uptake and utilization	""
S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	0.0941322678715957	0.288304070490931	-1.07292816794271	1.2611927036859	0.744043494677224	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	YgfZ	""
Uptake hydrogenase small subunit precursor (EC 1.12.99.6)	0.0944364351134337	0.180068541799436	-0.634484493790016	0.823357364016884	0.599967563480462	0.998995155490989	FALSE	0	0	Respiration	Hydrogenases	""
L-arabinose transport ATP-binding protein AraG (TC 3.A.1.2.2)	0.0963713598890998	0.144839353300905	-0.489941134757877	0.682683854536077	0.505815636869207	0.998995155490989	FALSE	0	0	Arabinose Sensor and transport module	An Arabinose Sensor	""
Thiazole biosynthetic enzyme Thi4	0.0964596410664933	0.249682713786166	-0.914260798191913	1.1071800803249	0.699253120706108	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	CLO thiaminPP biosynthesis	""
Glycine dehydrogenase [decarboxylating] (glycine cleavage system P1 protein) (EC 1.4.4.2)	0.0975186166938031	0.209987683144616	-0.752515573212303	0.947552806599909	0.642360041722172	0.998995155490989	FALSE	0	0	Amino Acids and Derivatives	Glycine and Serine Utilization	""
CoB--CoM heterodisulfide reductase subunit C (EC 1.8.98.1)	0.0975634445071858	0.162335613451416	-0.559574248554803	0.754701137569175	0.547841049682193	0.998995155490989	FALSE	0	0	Carbohydrates	Methanogenesis	""
Cysteine synthase B (EC 2.5.1.47)	0.0977717786218268	0.182479792677071	-0.640909940322913	0.836453497566567	0.592100169603845	0.998995155490989	FALSE	0	0	Amino Acids and Derivatives	Cysteine Biosynthesis	""
Fosfomycin resistance protein FosB	0.098810348054478	0.139659139294744	-0.46653254042167	0.664153236530626	0.479249109390593	0.998995155490989	FALSE	0	0	Virulence	Fosfomycin resistance	""
Lysophospholipid acyltransferase	0.0989520348196771	0.272668642943141	-1.00481588883205	1.2027199584714	0.716677985938065	0.998995155490989	FALSE	0	0	Fatty Acids, Lipids, and Isoprenoids	Phospholipid and Fatty acid biosynthesis related cluster	""
Chemotaxis protein CheD	0.100081600937609	0.284289888342336	-1.05072934814624	1.25089255002146	0.724807766886506	0.998995155490989	FALSE	0	0	Motility and Chemotaxis	Bacterial Chemotaxis	""
Predicted signal transduction protein	0.100647369309981	0.354599160730251	-1.33477686995427	1.53607160857423	0.776537443635336	0.998995155490989	FALSE	0	0	Motility and Chemotaxis	Flagellar motility	""
Membrane fusion component of tripartite multidrug resistance system	0.100840407618913	0.278339473151281	-1.02588314604827	1.2275639612861	0.717133182882093	0.998995155490989	FALSE	0	0	Virulence	Multidrug Resistance, Tripartite Systems Found in Gram Negative Bacteria	""
Cyclohexadienyl dehydrogenase (EC 1.3.1.12)(EC 1.3.1.43)	0.101052836665139	0.311854580013235	-1.16134051574638	1.36344618907666	0.745909016897946	0.998995155490989	FALSE	0	0	Amino Acids and Derivatives	Chorismate Synthesis	""
DNA-damage-inducible protein J	0.102243553225267	0.232677363257348	-0.839638899231418	1.04412600568195	0.660355785632086	0.998995155490989	FALSE	0	0	DNA Metabolism	DNA repair, bacterial	""
Flagellar biosynthesis protein FlhA	0.102590537046183	0.198096347356995	-0.699307296328143	0.904488370420509	0.604540585698784	0.998995155490989	FALSE	0	0	Motility and Chemotaxis	Flagellar motility	""
ABC-type Fe3+-siderophore transport system, permease 2 component	0.103227027316051	0.171555340454395	-0.591232298409201	0.797686353041303	0.547365393957044	0.998995155490989	FALSE	0	0	Iron acquisition and metabolism	acinetobacter siderophore assembly	""
C4 aminotransferase specific for PseB product (PseC, second step of pseudaminic acid biosynthesis)	0.103737044539549	0.164236142381409	-0.561094026273017	0.768568115352114	0.527626410503648	0.998995155490989	FALSE	0	0	Cell Wall and Capsule	Pseudaminic Acid Biosynthesis	""
Protein of unknown function identified by role in sporulation (SpoVG)	0.10393170755785	0.175878115595578	-0.608026295281483	0.815889710397184	0.554567123260789	0.998995155490989	FALSE	0	0	Dormancy and Sporulation	Sporulation-associated proteins with broader functions	""
Oligosaccharyltransferase PglB (EC 2.4.1.119)	0.104152720286804	0.233446535531766	-0.840843356366272	1.04914879693988	0.655487200500981	0.998995155490989	FALSE	0	0	Protein Metabolism	N-linked Glycosylation in Bacteria	""
N-Acetyltransferase PseH involved in the biosynthesis of pseudaminic acid	0.105494429701103	0.115256054735279	-0.361064301989865	0.572053161392071	0.360031596344224	0.998995155490989	FALSE	0	0	Cell Wall and Capsule	Pseudaminic Acid Biosynthesis	""
Integration host factor beta subunit	0.105843804266534	0.247584180495123	-0.896381731770269	1.10806934030334	0.669010575884346	0.998995155490989	FALSE	0	0	DNA Metabolism	DNA structural proteins, bacterial	""
Zn(II) and Co(II) transmembrane diffusion facilitator	0.106374663025743	0.164565813005928	-0.559790920830884	0.772540246882371	0.518023009853812	0.998995155490989	FALSE	0	0	Virulence	Cobalt-zinc-cadmium resistance	""
Glutathione peroxidase (EC 1.11.1.9)	0.106918486610056	0.206319654169845	-0.72826745128703	0.942104424507142	0.604306420618239	0.998995155490989	FALSE	0	0	Stress Response	Glutathione: Redox cycle	""
Purine nucleotide synthesis repressor	0.107159596182524	0.184139219457473	-0.638239514362827	0.852558706727875	0.560601174421031	0.998995155490989	FALSE	0	0	Nucleosides and Nucleotides	Purine nucleotide synthesis regulator	""
Iron-sulfur cluster assembly scaffold protein NifU	0.107928277684617	0.147975414562436	-0.491079053411914	0.706935608781148	0.465777638455152	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	Fe-S cluster assembly	""
Flagellar biosynthesis protein FlhF	0.109529845822822	0.235452866816775	-0.843587898553791	1.06264759019943	0.641796838680862	0.998995155490989	FALSE	0	0	Motility and Chemotaxis	Flagellar motility	""
Type IV pilus biogenesis protein PilQ	0.109565700729402	0.354084259019767	-1.32377420648357	1.54290560794238	0.756991427247379	0.998995155490989	FALSE	0	0	Membrane Transport	Type IV pilus	""
Putrescine ABC transporter putrescine-binding protein PotF (TC 3.A.1.11.2)	0.109783590017533	0.283310404450769	-1.03706238938893	1.25662956942399	0.698383973187768	0.998995155490989	FALSE	0	0	Amino Acids and Derivatives	Polyamine Metabolism	""
2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase (EC 2.2.1.10)	0.110226683435022	0.148660652055486	-0.49155450224467	0.712007869114714	0.458411492473606	0.998995155490989	FALSE	0	0	Amino Acids and Derivatives	Chorismate biosynthesis in plants	""
Transcription antitermination protein UpdY	0.113132617105424	0.287739408416617	-1.05164205574544	1.27790728995629	0.694188500010163	0.998995155490989	FALSE	0	0	Cell Wall and Capsule	Bacteroides capsular polysaccharide transcription antitermination proteins	""
Protein-N(5)-glutamine methyltransferase PrmB, methylates LSU ribosomal protein L3p	0.113235769483556	0.317294452067569	-1.17117828988397	1.39764982885108	0.721182290620304	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	Experimental tye	""
Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	0.114609604038012	0.13122845993631	-0.416605731852735	0.64582493992876	0.382467233934251	0.998995155490989	FALSE	0	0	Cofactors, Vitamins, Prosthetic Groups, Pigments	YgfZ	""
Superoxide reductase (EC 1.15.1.2)	0.115260133580281	0.231780246717432	-0.822990773826529	1.05351104098709	0.618990236913188	0.998995155490989	FALSE	0	0	Stress Response	Oxidative stress	""
Nitrate/nitrite transporter NarK	0.115365426415477	0.240502339024942	-0.858192678812998	1.08892353164395	0.631451212355711	0.998995155490989	FALSE	0	0	Respiration	Respiration / HGM	""
6-phosphogluconolactonase (EC 3.1.1.31), eukaryotic type	0.116450671162841	0.264281805052324	-0.953367171009659	1.18626851333534	0.659480389115266	0.998995155490989	FALSE	0	0	Carbohydrates	Entner-Doudoroff Pathway	""
Formate dehydrogenase chain D (EC 1.2.1.2)	0.11675463091251	0.254492190180861	-0.913434661517736	1.14694392334275	0.646395815984089	0.998995155490989	FALSE	0	0	Respiration	Formate hydrogenase	""
Anaerobic glycerol-3-phosphate dehydrogenase subunit C (EC 1.1.5.3)	0.117087917996121	0.2185030813161	-0.767416767883981	1.00159260387622	0.592052600738306	0.998995155490989	FALSE	0	0	Respiration	Respiratory dehydrogenases 1	""
Possible hypoxanthine oxidase XdhD (EC 1.-.-.-)	0.117645748852206	0.296057977328158	-1.08080265133356	1.31609414903798	0.691091670140902	0.998995155490989	FALSE	0	0	Nucleosides and Nucleotides	Purine conversions	""
